customer_id,tenure,marital_status,number_of_device_registered,number_of_address,prefered_order_cat,churn
2436,13.0,Single,3.0,7.0,Fashion,0.0
2437,23.0,Married,4.0,6.0,Fashion,0.0
2438,7.0,Married,4.0,2.0,Laptop & Accessory,0.0
2439,0.0,Single,4.0,8.0,Mobile,1.0
2440,14.0,Married,5.0,9.0,Laptop & Accessory,0.0
2441,0.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
2442,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
2443,1.0,Single,5.0,2.0,Mobile,0.0
2444,23.0,Married,3.0,2.0,Others,0.0
2445,1.0,Single,4.0,3.0,Mobile,0.0
2446,0.0,Single,4.0,2.0,Mobile,1.0
2447,5.0,Single,4.0,5.0,Grocery,0.0
2448,6.0,Married,4.0,4.0,Laptop & Accessory,0.0
2449,6.0,Married,1.0,2.0,Laptop & Accessory,0.0
2450,0.0,Single,4.0,1.0,Mobile,0.0
2451,4.0,Married,4.0,10.0,Laptop & Accessory,0.0
2452,3.0,Single,3.0,1.0,Mobile,0.0
2453,14.0,Married,4.0,6.0,Fashion,0.0
2454,9.0,Married,3.0,1.0,Mobile,1.0
2455,0.0,Divorced,3.0,8.0,Fashion,1.0
2456,9.0,Married,3.0,2.0,Mobile,1.0
2457,9.0,Married,5.0,2.0,Laptop & Accessory,0.0
2458,10.0,Single,5.0,3.0,Laptop & Accessory,0.0
2459,7.0,Married,2.0,3.0,Mobile,0.0
2460,20.0,Married,4.0,10.0,Mobile,1.0
2461,25.0,Single,5.0,5.0,Grocery,0.0
2462,21.0,Married,4.0,10.0,Laptop & Accessory,0.0
2463,12.0,Married,2.0,3.0,Mobile,0.0
2464,13.0,Married,3.0,2.0,Laptop & Accessory,0.0
2465,9.0,Married,5.0,2.0,Laptop & Accessory,0.0
2466,16.0,Divorced,4.0,2.0,Grocery,0.0
2467,19.0,Single,4.0,3.0,Mobile,0.0
2468,13.0,Married,2.0,11.0,Laptop & Accessory,0.0
2469,22.0,Single,2.0,7.0,Mobile,0.0
2470,0.0,Single,3.0,2.0,Mobile,1.0
2471,13.0,Married,5.0,3.0,Grocery,0.0
2472,13.0,Married,4.0,3.0,Fashion,0.0
2473,3.0,Married,5.0,3.0,Laptop & Accessory,0.0
2474,18.0,Single,1.0,7.0,Grocery,1.0
2475,1.0,Married,4.0,8.0,Others,0.0
2476,12.0,Married,4.0,2.0,Mobile,0.0
2477,4.0,Married,4.0,3.0,Mobile,0.0
2478,19.0,Single,5.0,3.0,Grocery,0.0
2479,9.0,Married,3.0,2.0,Laptop & Accessory,0.0
2480,0.0,Divorced,4.0,6.0,Laptop & Accessory,0.0
2481,8.0,Married,3.0,2.0,Fashion,0.0
2482,1.0,Married,4.0,3.0,Mobile,1.0
2483,10.0,Married,4.0,3.0,Fashion,0.0
2484,22.0,Married,4.0,5.0,Laptop & Accessory,0.0
2485,8.0,Married,3.0,2.0,Laptop & Accessory,0.0
2486,1.0,Divorced,4.0,3.0,Mobile,1.0
2487,1.0,Single,5.0,9.0,Mobile,1.0
2488,18.0,Married,2.0,4.0,Laptop & Accessory,0.0
2489,4.0,Single,4.0,3.0,Laptop & Accessory,0.0
2490,12.0,Divorced,4.0,8.0,Mobile,0.0
2491,22.0,Married,4.0,4.0,Laptop & Accessory,0.0
2492,2.0,Married,4.0,2.0,Laptop & Accessory,0.0
2493,1.0,Married,3.0,3.0,Laptop & Accessory,0.0
2494,1.0,Married,3.0,2.0,Mobile,0.0
2495,3.0,Married,4.0,6.0,Laptop & Accessory,0.0
2496,16.0,Married,4.0,1.0,Fashion,1.0
2497,14.0,Single,3.0,7.0,Laptop & Accessory,0.0
2498,12.0,Single,3.0,5.0,Fashion,0.0
2499,10.0,Married,3.0,5.0,Mobile,0.0
2500,18.0,Single,3.0,6.0,Mobile,0.0
2501,20.0,Single,3.0,2.0,Laptop & Accessory,0.0
2502,1.0,Married,4.0,2.0,Laptop & Accessory,1.0
2503,26.0,Single,3.0,3.0,Laptop & Accessory,0.0
2504,9.0,Married,1.0,2.0,Mobile,0.0
2505,21.0,Single,1.0,3.0,Grocery,0.0
2506,2.0,Married,3.0,8.0,Grocery,1.0
2507,16.0,Married,4.0,8.0,Others,0.0
2508,1.0,Married,3.0,2.0,Mobile,0.0
2509,7.0,Married,1.0,2.0,Laptop & Accessory,0.0
2510,20.0,Married,4.0,6.0,Fashion,0.0
2511,30.0,Married,4.0,3.0,Laptop & Accessory,0.0
2512,16.0,Married,4.0,5.0,Fashion,0.0
2513,1.0,Single,4.0,2.0,Mobile,0.0
2514,1.0,Divorced,5.0,2.0,Laptop & Accessory,0.0
2515,1.0,Married,4.0,3.0,Laptop & Accessory,0.0
2516,20.0,Single,4.0,3.0,Mobile,1.0
2517,27.0,Married,3.0,9.0,Fashion,0.0
2518,30.0,Married,4.0,9.0,Grocery,0.0
2519,3.0,Married,5.0,3.0,Fashion,0.0
2520,12.0,Single,3.0,3.0,Others,0.0
2521,3.0,Single,3.0,1.0,Mobile,0.0
2522,27.0,Single,4.0,8.0,Grocery,0.0
2523,24.0,Married,4.0,11.0,Grocery,0.0
2524,28.0,Married,3.0,1.0,Laptop & Accessory,0.0
2525,1.0,Married,4.0,3.0,Laptop & Accessory,0.0
2526,9.0,Single,3.0,9.0,Laptop & Accessory,0.0
2527,8.0,Married,2.0,4.0,Laptop & Accessory,0.0
2528,14.0,Divorced,4.0,5.0,Laptop & Accessory,1.0
2529,21.0,Single,4.0,3.0,Laptop & Accessory,0.0
2530,1.0,Single,4.0,2.0,Mobile,1.0
2531,4.0,Married,4.0,1.0,Laptop & Accessory,0.0
2532,13.0,Married,4.0,2.0,Mobile,1.0
2533,20.0,Single,3.0,3.0,Laptop & Accessory,0.0
2534,14.0,Married,5.0,6.0,Fashion,1.0
2535,27.0,Single,3.0,4.0,Laptop & Accessory,0.0
2536,14.0,Single,4.0,11.0,Fashion,0.0
2537,2.0,Single,4.0,2.0,Mobile,0.0
2538,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
2539,3.0,Married,2.0,8.0,Mobile,0.0
2540,1.0,Single,5.0,3.0,Mobile,1.0
2541,13.0,Single,4.0,2.0,Fashion,0.0
2542,1.0,Single,2.0,3.0,Mobile,0.0
2543,4.0,Married,4.0,10.0,Fashion,0.0
2544,8.0,Single,2.0,3.0,Laptop & Accessory,0.0
2545,1.0,Single,4.0,3.0,Mobile,1.0
2546,14.0,Married,5.0,7.0,Fashion,0.0
2547,5.0,Married,4.0,3.0,Laptop & Accessory,0.0
2548,14.0,Married,4.0,4.0,Laptop & Accessory,0.0
2549,0.0,Married,3.0,6.0,Laptop & Accessory,0.0
2550,8.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
2551,16.0,Divorced,2.0,4.0,Laptop & Accessory,0.0
2552,2.0,Single,4.0,2.0,Laptop & Accessory,0.0
2553,19.0,Married,5.0,5.0,Fashion,0.0
2554,9.0,Single,3.0,10.0,Mobile,0.0
2555,1.0,Married,4.0,2.0,Mobile,0.0
2556,4.0,Single,6.0,4.0,Laptop & Accessory,0.0
2557,31.0,Married,6.0,5.0,Fashion,0.0
2558,30.0,Married,3.0,5.0,Grocery,0.0
2559,11.0,Married,4.0,6.0,Laptop & Accessory,0.0
2560,9.0,Single,5.0,2.0,Laptop & Accessory,0.0
2561,14.0,Married,4.0,4.0,Others,0.0
2562,9.0,Married,5.0,2.0,Mobile,1.0
2563,9.0,Single,4.0,3.0,Fashion,0.0
2564,4.0,Married,5.0,4.0,Fashion,0.0
2565,0.0,Single,3.0,2.0,Mobile,0.0
2566,0.0,Single,4.0,6.0,Laptop & Accessory,1.0
2567,2.0,Single,4.0,3.0,Mobile,1.0
2568,2.0,Married,4.0,9.0,Laptop & Accessory,1.0
2569,28.0,Married,3.0,4.0,Laptop & Accessory,0.0
2570,2.0,Divorced,3.0,2.0,Fashion,0.0
2571,0.0,Married,1.0,2.0,Laptop & Accessory,0.0
2572,2.0,Married,3.0,2.0,Mobile,0.0
2573,23.0,Married,3.0,8.0,Mobile,0.0
2574,2.0,Married,3.0,1.0,Mobile,0.0
2575,0.0,Married,3.0,1.0,Laptop & Accessory,1.0
2576,15.0,Married,3.0,1.0,Grocery,0.0
2577,8.0,Married,4.0,5.0,Fashion,0.0
2578,7.0,Married,4.0,4.0,Laptop & Accessory,0.0
2579,16.0,Divorced,3.0,9.0,Fashion,0.0
2580,13.0,Married,5.0,8.0,Grocery,0.0
2581,13.0,Married,3.0,2.0,Laptop & Accessory,0.0
2582,19.0,Divorced,3.0,10.0,Mobile,1.0
2583,9.0,Single,6.0,3.0,Laptop & Accessory,0.0
2584,29.0,Married,3.0,2.0,Laptop & Accessory,0.0
2585,9.0,Single,3.0,2.0,Mobile,0.0
2586,16.0,Divorced,4.0,5.0,Fashion,0.0
2587,4.0,Married,3.0,2.0,Fashion,0.0
2588,10.0,Married,4.0,6.0,Laptop & Accessory,0.0
2589,1.0,Single,4.0,3.0,Mobile,1.0
2590,9.0,Married,1.0,3.0,Laptop & Accessory,0.0
2591,0.0,Married,4.0,4.0,Laptop & Accessory,1.0
2592,26.0,Divorced,3.0,4.0,Grocery,0.0
2593,1.0,Married,4.0,2.0,Mobile,1.0
2594,17.0,Single,3.0,2.0,Laptop & Accessory,0.0
2595,1.0,Married,5.0,5.0,Laptop & Accessory,1.0
2596,13.0,Married,3.0,5.0,Fashion,0.0
2597,2.0,Married,4.0,2.0,Laptop & Accessory,0.0
2598,1.0,Single,4.0,3.0,Mobile,0.0
2599,16.0,Divorced,3.0,7.0,Grocery,0.0
2600,5.0,Married,3.0,2.0,Laptop & Accessory,0.0
2601,0.0,Single,3.0,1.0,Mobile,0.0
2602,5.0,Single,3.0,1.0,Mobile,0.0
2603,0.0,Married,4.0,2.0,Mobile,0.0
2604,16.0,Married,4.0,4.0,Laptop & Accessory,0.0
2605,4.0,Single,3.0,9.0,Laptop & Accessory,1.0
2606,8.0,Married,3.0,2.0,Laptop & Accessory,0.0
2607,0.0,Single,3.0,2.0,Mobile,1.0
2608,0.0,Single,3.0,2.0,Mobile,0.0
2609,11.0,Single,4.0,3.0,Mobile,0.0
2610,20.0,Married,4.0,10.0,Mobile,1.0
2611,3.0,Single,4.0,3.0,Mobile,0.0
2612,11.0,Divorced,3.0,4.0,Mobile,0.0
2613,4.0,Single,4.0,2.0,Mobile,0.0
2614,9.0,Married,5.0,2.0,Mobile,1.0
2615,0.0,Single,4.0,2.0,Mobile,1.0
2616,8.0,Married,4.0,3.0,Laptop & Accessory,0.0
2617,5.0,Married,6.0,3.0,Laptop & Accessory,0.0
2618,1.0,Single,4.0,3.0,Mobile,0.0
2619,6.0,Married,4.0,2.0,Laptop & Accessory,0.0
2620,9.0,Single,4.0,2.0,Laptop & Accessory,0.0
2621,12.0,Married,5.0,3.0,Mobile,0.0
2622,0.0,Married,3.0,2.0,Mobile,0.0
2623,0.0,Married,3.0,1.0,Laptop & Accessory,0.0
2624,14.0,Married,3.0,4.0,Mobile,0.0
2625,2.0,Married,3.0,2.0,Mobile,0.0
2626,1.0,Single,4.0,3.0,Mobile,1.0
2627,4.0,Divorced,3.0,1.0,Mobile,0.0
2628,1.0,Divorced,2.0,3.0,Laptop & Accessory,0.0
2629,5.0,Married,4.0,2.0,Laptop & Accessory,0.0
2630,22.0,Single,4.0,8.0,Grocery,0.0
2631,7.0,Married,3.0,2.0,Mobile,1.0
2632,1.0,Single,5.0,8.0,Mobile,1.0
2633,6.0,Married,5.0,3.0,Mobile,0.0
2634,0.0,Single,5.0,7.0,Laptop & Accessory,1.0
2635,17.0,Married,1.0,3.0,Laptop & Accessory,0.0
2636,18.0,Married,3.0,2.0,Fashion,0.0
2637,17.0,Divorced,6.0,5.0,Others,0.0
2638,15.0,Married,4.0,4.0,Others,0.0
2639,25.0,Married,4.0,6.0,Laptop & Accessory,0.0
2640,13.0,Married,4.0,4.0,Laptop & Accessory,0.0
2641,8.0,Married,4.0,3.0,Laptop & Accessory,0.0
2642,1.0,Married,4.0,3.0,Mobile,1.0
2643,9.0,Married,5.0,2.0,Mobile,1.0
2644,3.0,Married,4.0,10.0,Mobile,0.0
2645,11.0,Divorced,3.0,7.0,Mobile,0.0
2646,1.0,Single,5.0,3.0,Mobile,1.0
2647,0.0,Single,3.0,1.0,Fashion,1.0
2648,13.0,Married,3.0,2.0,Laptop & Accessory,0.0
2649,10.0,Single,4.0,5.0,Mobile,0.0
2650,2.0,Single,4.0,3.0,Mobile,0.0
2651,5.0,Divorced,6.0,2.0,Laptop & Accessory,0.0
2652,24.0,Single,4.0,4.0,Grocery,0.0
2653,6.0,Single,4.0,1.0,Mobile,0.0
2654,16.0,Married,4.0,2.0,Laptop & Accessory,0.0
2655,2.0,Single,4.0,1.0,Mobile,0.0
2656,1.0,Single,2.0,3.0,Mobile,0.0
2657,9.0,Single,5.0,6.0,Laptop & Accessory,0.0
2658,6.0,Single,4.0,11.0,Mobile,0.0
2659,15.0,Single,3.0,2.0,Mobile,0.0
2660,9.0,Single,3.0,2.0,Mobile,0.0
2661,8.0,Divorced,4.0,3.0,Mobile,0.0
2662,1.0,Single,4.0,3.0,Mobile,0.0
2663,3.0,Single,4.0,3.0,Fashion,1.0
2664,0.0,Single,3.0,6.0,Mobile,1.0
2665,9.0,Married,4.0,2.0,Mobile,0.0
2666,5.0,Married,4.0,2.0,Mobile,0.0
2667,3.0,Divorced,3.0,2.0,Fashion,0.0
2668,10.0,Married,2.0,8.0,Laptop & Accessory,0.0
2669,1.0,Single,5.0,3.0,Laptop & Accessory,1.0
2670,10.0,Married,4.0,8.0,Laptop & Accessory,0.0
2671,20.0,Married,4.0,3.0,Laptop & Accessory,0.0
2672,9.0,Divorced,3.0,2.0,Mobile,0.0
2673,12.0,Single,1.0,1.0,Fashion,0.0
2674,12.0,Married,3.0,9.0,Laptop & Accessory,0.0
2675,8.0,Married,4.0,3.0,Laptop & Accessory,0.0
2676,11.0,Single,3.0,8.0,Fashion,0.0
2677,10.0,Single,4.0,6.0,Mobile,0.0
2678,4.0,Divorced,2.0,5.0,Laptop & Accessory,0.0
2679,1.0,Single,5.0,3.0,Laptop & Accessory,1.0
2680,0.0,Married,3.0,2.0,Fashion,0.0
2681,10.0,Single,4.0,10.0,Laptop & Accessory,0.0
2682,9.0,Divorced,2.0,10.0,Fashion,0.0
2683,1.0,Married,5.0,3.0,Mobile,1.0
2684,13.0,Married,4.0,4.0,Laptop & Accessory,0.0
2685,6.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
2686,1.0,Single,5.0,8.0,Mobile,1.0
2687,30.0,Married,1.0,1.0,Laptop & Accessory,0.0
2688,3.0,Married,3.0,9.0,Laptop & Accessory,0.0
2689,11.0,Divorced,3.0,10.0,Laptop & Accessory,0.0
2690,1.0,Single,4.0,2.0,Laptop & Accessory,0.0
2691,6.0,Married,3.0,2.0,Mobile,0.0
2692,7.0,Married,3.0,6.0,Mobile,0.0
2693,15.0,Married,1.0,3.0,Laptop & Accessory,0.0
2694,18.0,Single,5.0,6.0,Laptop & Accessory,0.0
2695,8.0,Married,2.0,2.0,Laptop & Accessory,0.0
2696,14.0,Married,4.0,5.0,Grocery,0.0
2697,7.0,Single,3.0,2.0,Mobile,1.0
2698,1.0,Married,4.0,3.0,Mobile,1.0
2699,20.0,Married,4.0,7.0,Others,0.0
2700,13.0,Single,2.0,2.0,Fashion,0.0
2701,1.0,Married,4.0,4.0,Mobile,1.0
2702,1.0,Divorced,3.0,10.0,Laptop & Accessory,1.0
2703,9.0,Single,3.0,4.0,Laptop & Accessory,0.0
2704,10.0,Divorced,5.0,6.0,Fashion,0.0
2705,5.0,Single,3.0,10.0,Mobile,0.0
2706,8.0,Married,4.0,3.0,Fashion,0.0
2707,12.0,Married,6.0,4.0,Laptop & Accessory,0.0
2708,9.0,Single,3.0,2.0,Mobile,1.0
2709,4.0,Married,3.0,1.0,Laptop & Accessory,0.0
2710,0.0,Single,3.0,2.0,Laptop & Accessory,1.0
2711,1.0,Single,5.0,2.0,Mobile,0.0
2712,7.0,Divorced,4.0,8.0,Fashion,0.0
2713,13.0,Married,5.0,8.0,Grocery,0.0
2714,9.0,Single,3.0,2.0,Mobile,1.0
2715,1.0,Single,5.0,9.0,Mobile,1.0
2716,8.0,Married,5.0,8.0,Laptop & Accessory,0.0
2717,10.0,Married,4.0,7.0,Fashion,1.0
2718,26.0,Married,4.0,4.0,Mobile,0.0
2719,21.0,Single,1.0,6.0,Mobile,0.0
2720,8.0,Divorced,5.0,6.0,Laptop & Accessory,0.0
2721,0.0,Married,2.0,2.0,Mobile,0.0
2722,10.0,Married,4.0,2.0,Fashion,0.0
2723,8.0,Single,3.0,3.0,Fashion,0.0
2724,9.0,Married,1.0,5.0,Laptop & Accessory,0.0
2725,21.0,Married,4.0,2.0,Fashion,0.0
2726,3.0,Divorced,4.0,3.0,Mobile,0.0
2727,13.0,Married,4.0,8.0,Laptop & Accessory,0.0
2728,9.0,Married,5.0,2.0,Mobile,0.0
2729,2.0,Single,4.0,1.0,Laptop & Accessory,0.0
2730,10.0,Married,4.0,6.0,Fashion,1.0
2731,2.0,Married,4.0,3.0,Laptop & Accessory,0.0
2732,15.0,Single,1.0,4.0,Laptop & Accessory,0.0
2733,0.0,Single,5.0,9.0,Laptop & Accessory,1.0
2734,0.0,Single,3.0,3.0,Mobile,0.0
2735,16.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
2736,6.0,Married,3.0,1.0,Laptop & Accessory,0.0
2737,21.0,Divorced,3.0,3.0,Laptop & Accessory,0.0
2738,4.0,Married,6.0,3.0,Mobile,0.0
2739,13.0,Single,5.0,3.0,Laptop & Accessory,0.0
2740,10.0,Married,2.0,5.0,Laptop & Accessory,0.0
2741,12.0,Married,4.0,3.0,Mobile,0.0
2742,21.0,Single,4.0,9.0,Others,1.0
2743,0.0,Married,4.0,2.0,Mobile,1.0
2744,17.0,Single,4.0,6.0,Mobile,0.0
2745,9.0,Married,5.0,2.0,Laptop & Accessory,0.0
2746,16.0,Single,4.0,4.0,Fashion,0.0
2747,1.0,Single,5.0,3.0,Fashion,1.0
2748,4.0,Single,5.0,2.0,Mobile,0.0
2749,0.0,Married,5.0,7.0,Laptop & Accessory,1.0
2750,23.0,Married,5.0,3.0,Laptop & Accessory,0.0
2751,6.0,Married,3.0,1.0,Laptop & Accessory,0.0
2752,26.0,Married,4.0,5.0,Laptop & Accessory,0.0
2753,12.0,Married,4.0,2.0,Mobile,0.0
2754,14.0,Single,4.0,11.0,Fashion,0.0
2755,1.0,Married,5.0,1.0,Laptop & Accessory,0.0
2756,12.0,Married,2.0,3.0,Laptop & Accessory,0.0
2757,9.0,Married,3.0,7.0,Mobile,0.0
2758,1.0,Divorced,4.0,3.0,Mobile,0.0
2759,7.0,Married,2.0,3.0,Laptop & Accessory,0.0
2760,17.0,Divorced,3.0,5.0,Others,0.0
2761,8.0,Single,4.0,4.0,Laptop & Accessory,0.0
2762,20.0,Single,4.0,6.0,Laptop & Accessory,0.0
2763,31.0,Married,5.0,5.0,Grocery,0.0
2764,21.0,Single,4.0,6.0,Mobile,1.0
2765,8.0,Single,3.0,2.0,Fashion,0.0
2766,1.0,Married,2.0,9.0,Mobile,0.0
2767,0.0,Married,3.0,6.0,Mobile,1.0
2768,4.0,Single,5.0,3.0,Mobile,0.0
2769,12.0,Single,5.0,2.0,Laptop & Accessory,0.0
2770,8.0,Married,4.0,5.0,Laptop & Accessory,0.0
2771,12.0,Married,3.0,3.0,Laptop & Accessory,0.0
2772,5.0,Married,5.0,11.0,Fashion,0.0
2773,7.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
2774,10.0,Married,4.0,8.0,Laptop & Accessory,0.0
2775,2.0,Married,3.0,3.0,Laptop & Accessory,0.0
2776,16.0,Married,3.0,2.0,Laptop & Accessory,0.0
2777,28.0,Single,4.0,8.0,Grocery,0.0
2778,22.0,Single,3.0,10.0,Others,0.0
2779,18.0,Single,6.0,4.0,Mobile,0.0
2780,0.0,Married,3.0,1.0,Mobile,1.0
2781,12.0,Single,3.0,1.0,Laptop & Accessory,0.0
2782,27.0,Married,4.0,7.0,Fashion,0.0
2783,1.0,Married,5.0,3.0,Mobile,1.0
2784,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
2785,0.0,Single,4.0,4.0,Laptop & Accessory,1.0
2786,4.0,Married,4.0,4.0,Fashion,0.0
2787,26.0,Single,3.0,8.0,Laptop & Accessory,0.0
2788,10.0,Single,4.0,10.0,Laptop & Accessory,0.0
2789,9.0,Single,4.0,2.0,Mobile,1.0
2790,8.0,Married,3.0,3.0,Laptop & Accessory,0.0
2791,14.0,Married,5.0,4.0,Fashion,0.0
2792,24.0,Married,4.0,6.0,Mobile,0.0
2793,2.0,Married,4.0,3.0,Mobile,0.0
2794,6.0,Married,4.0,2.0,Mobile,0.0
2795,1.0,Married,5.0,3.0,Mobile,0.0
2796,19.0,Divorced,4.0,6.0,Fashion,0.0
2797,10.0,Married,4.0,6.0,Fashion,0.0
2798,5.0,Single,3.0,4.0,Fashion,0.0
2799,0.0,Single,3.0,2.0,Laptop & Accessory,0.0
2800,0.0,Divorced,3.0,2.0,Laptop & Accessory,1.0
2801,0.0,Single,5.0,2.0,Mobile,1.0
2802,5.0,Married,4.0,3.0,Mobile,0.0
2803,9.0,Married,4.0,9.0,Mobile,0.0
2804,4.0,Married,4.0,4.0,Mobile,0.0
2805,5.0,Married,5.0,8.0,Mobile,1.0
2806,21.0,Divorced,4.0,8.0,Grocery,0.0
2807,15.0,Married,6.0,3.0,Others,0.0
2808,1.0,Married,4.0,2.0,Laptop & Accessory,0.0
2809,16.0,Married,2.0,7.0,Laptop & Accessory,0.0
2810,26.0,Married,4.0,4.0,Grocery,0.0
2811,1.0,Single,5.0,3.0,Mobile,1.0
2812,10.0,Married,5.0,6.0,Laptop & Accessory,0.0
2813,1.0,Married,4.0,8.0,Mobile,1.0
2814,10.0,Divorced,3.0,7.0,Mobile,0.0
2815,16.0,Married,5.0,6.0,Mobile,0.0
2816,4.0,Married,5.0,5.0,Mobile,1.0
2817,8.0,Married,3.0,1.0,Laptop & Accessory,0.0
2818,7.0,Married,3.0,4.0,Fashion,0.0
2819,7.0,Married,4.0,7.0,Laptop & Accessory,0.0
2820,24.0,Married,5.0,7.0,Fashion,0.0
2821,5.0,Married,3.0,2.0,Laptop & Accessory,0.0
2822,0.0,Single,4.0,2.0,Mobile,0.0
2823,0.0,Married,3.0,7.0,Others,0.0
2824,10.0,Divorced,3.0,6.0,Mobile,0.0
2825,1.0,Married,2.0,3.0,Mobile,0.0
2826,9.0,Single,3.0,10.0,Mobile,1.0
2827,10.0,Single,4.0,6.0,Laptop & Accessory,0.0
2828,8.0,Single,4.0,2.0,Laptop & Accessory,0.0
2829,15.0,Single,2.0,5.0,Laptop & Accessory,0.0
2830,3.0,Married,5.0,8.0,Mobile,0.0
2831,12.0,Married,4.0,2.0,Grocery,0.0
2832,3.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
2833,4.0,Married,4.0,2.0,Fashion,0.0
2834,13.0,Divorced,4.0,3.0,Grocery,0.0
2835,4.0,Married,3.0,3.0,Fashion,0.0
2836,1.0,Single,2.0,3.0,Mobile,0.0
2837,2.0,Single,4.0,2.0,Mobile,0.0
2838,8.0,Married,5.0,2.0,Mobile,0.0
2839,16.0,Single,5.0,5.0,Laptop & Accessory,0.0
2840,19.0,Single,3.0,2.0,Mobile,1.0
2841,17.0,Single,3.0,7.0,Mobile,0.0
2842,28.0,Married,1.0,5.0,Others,0.0
2843,24.0,Single,3.0,4.0,Grocery,0.0
2844,12.0,Married,5.0,6.0,Mobile,0.0
2845,7.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
2846,14.0,Married,3.0,1.0,Laptop & Accessory,0.0
2847,0.0,Single,3.0,2.0,Mobile,1.0
2848,4.0,Married,5.0,11.0,Mobile,0.0
2849,11.0,Married,3.0,6.0,Mobile,0.0
2850,12.0,Married,5.0,5.0,Fashion,0.0
2851,5.0,Married,3.0,2.0,Fashion,0.0
2852,5.0,Divorced,3.0,6.0,Laptop & Accessory,0.0
2853,25.0,Single,4.0,8.0,Mobile,0.0
2854,4.0,Married,4.0,3.0,Mobile,0.0
2855,5.0,Single,4.0,9.0,Laptop & Accessory,0.0
2856,26.0,Married,1.0,4.0,Fashion,0.0
2857,8.0,Married,4.0,3.0,Laptop & Accessory,0.0
2858,0.0,Single,3.0,2.0,Mobile,1.0
2859,19.0,Married,5.0,11.0,Grocery,0.0
2860,10.0,Married,4.0,11.0,Laptop & Accessory,0.0
2861,27.0,Divorced,3.0,4.0,Grocery,0.0
2862,14.0,Married,3.0,3.0,Others,0.0
2863,3.0,Single,2.0,10.0,Laptop & Accessory,0.0
2864,13.0,Divorced,5.0,10.0,Laptop & Accessory,0.0
2865,12.0,Single,5.0,11.0,Fashion,1.0
2866,18.0,Married,1.0,5.0,Laptop & Accessory,0.0
2867,9.0,Single,3.0,1.0,Laptop & Accessory,0.0
2868,29.0,Divorced,4.0,5.0,Laptop & Accessory,0.0
2869,1.0,Married,5.0,1.0,Laptop & Accessory,0.0
2870,10.0,Single,4.0,4.0,Mobile,0.0
2871,10.0,Married,2.0,5.0,Laptop & Accessory,0.0
2872,9.0,Single,3.0,3.0,Mobile,0.0
2873,1.0,Married,5.0,3.0,Fashion,0.0
2874,13.0,Married,4.0,2.0,Grocery,0.0
2875,7.0,Married,4.0,3.0,Laptop & Accessory,0.0
2876,3.0,Single,4.0,11.0,Mobile,0.0
2877,9.0,Married,4.0,1.0,Laptop & Accessory,0.0
2878,25.0,Single,4.0,2.0,Laptop & Accessory,0.0
2879,13.0,Married,5.0,5.0,Laptop & Accessory,0.0
2880,6.0,Divorced,3.0,2.0,Mobile,0.0
2881,0.0,Divorced,3.0,2.0,Mobile,0.0
2882,8.0,Married,4.0,7.0,Mobile,0.0
2883,22.0,Single,2.0,4.0,Grocery,0.0
2884,11.0,Married,4.0,3.0,Mobile,0.0
2885,3.0,Single,2.0,10.0,Laptop & Accessory,0.0
2886,19.0,Married,4.0,6.0,Mobile,0.0
2887,15.0,Single,3.0,5.0,Mobile,0.0
2888,9.0,Married,3.0,8.0,Laptop & Accessory,0.0
2889,23.0,Married,4.0,3.0,Laptop & Accessory,0.0
2890,8.0,Single,4.0,3.0,Laptop & Accessory,0.0
2891,3.0,Married,3.0,2.0,Laptop & Accessory,0.0
2892,11.0,Married,4.0,6.0,Laptop & Accessory,0.0
2893,9.0,Divorced,5.0,1.0,Mobile,0.0
2894,12.0,Single,2.0,8.0,Laptop & Accessory,0.0
2895,0.0,Married,1.0,8.0,Mobile,0.0
2896,2.0,Married,4.0,3.0,Mobile,0.0
2897,3.0,Married,4.0,3.0,Fashion,0.0
2898,1.0,Married,5.0,7.0,Mobile,1.0
2899,1.0,Married,5.0,3.0,Mobile,1.0
2900,9.0,Single,5.0,2.0,Mobile,1.0
2901,6.0,Married,1.0,2.0,Laptop & Accessory,0.0
2902,12.0,Single,1.0,1.0,Fashion,0.0
2903,7.0,Married,2.0,4.0,Laptop & Accessory,0.0
2904,9.0,Married,4.0,2.0,Mobile,0.0
2905,2.0,Single,4.0,1.0,Mobile,0.0
2906,6.0,Married,3.0,2.0,Laptop & Accessory,0.0
2907,19.0,Single,5.0,3.0,Mobile,0.0
2908,3.0,Single,5.0,2.0,Laptop & Accessory,0.0
2909,1.0,Married,5.0,3.0,Laptop & Accessory,1.0
2910,3.0,Married,5.0,3.0,Laptop & Accessory,0.0
2911,15.0,Single,4.0,9.0,Others,0.0
2912,24.0,Married,5.0,4.0,Mobile,0.0
2913,12.0,Married,5.0,5.0,Fashion,0.0
2914,13.0,Single,4.0,2.0,Others,0.0
